start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
958000	960000	0	0.5254	0.9999	0.0001	Human	Human
960000	962000	0	0.5254	0.9969	0.0031	Human	Human
962000	964000	8	0.5254	0.0	1.0	Archaic	Archaic
964000	966000	0	0.5254	0.9969	0.0031	Human	Human
966000	968000	0	0.5254	0.9999	0.0001	Human	Human
968000	970000	0	0.5254	0.9999	0.0001	Human	Human
970000	972000	0	0.5254	0.9999	0.0001	Human	Human
972000	974000	0	0.5254	0.9999	0.0001	Human	Human
974000	976000	0	0.5254	0.9999	0.0001	Human	Human
976000	978000	0	0.5254	0.9999	0.0001	Human	Human
978000	980000	0	0.5254	0.9999	0.0001	Human	Human
980000	982000	0	0.5254	0.9999	0.0001	Human	Human
982000	984000	0	0.5254	0.9999	0.0001	Human	Human
984000	986000	0	0.5254	0.9999	0.0001	Human	Human
986000	988000	0	0.5254	0.9999	0.0001	Human	Human
988000	990000	0	0.5254	0.9999	0.0001	Human	Human
990000	992000	0	0.5254	0.9999	0.0001	Human	Human
992000	994000	0	0.5254	0.9999	0.0001	Human	Human
994000	996000	0	0.5254	0.9999	0.0001	Human	Human
996000	998000	1	0.5254	0.983	0.017	Human	Human
998000	1000000	0	0.5254	0.9999	0.0001	Human	Human
1000000	1002000	0	0.68987	1.0	0.0	Human	Human
1002000	1004000	0	0.68987	1.0	0.0	Human	Human
1004000	1006000	0	0.68987	1.0	0.0	Human	Human
1006000	1008000	0	0.68987	1.0	0.0	Human	Human
1008000	1010000	0	0.68987	0.9993	0.0007	Human	Human
1010000	1012000	15	0.68987	0.0	1.0	Archaic	Archaic
1012000	1014000	0	0.68987	0.9993	0.0007	Human	Human
1014000	1016000	0	0.68987	0.9993	0.0007	Human	Human
1016000	1018000	21	0.68987	0.0	1.0	Archaic	Archaic
1018000	1020000	0	0.68987	0.9993	0.0007	Human	Human
1020000	1022000	0	0.68987	1.0	0.0	Human	Human
1022000	1024000	0	0.68987	1.0	0.0	Human	Human
1024000	1026000	0	0.68987	1.0	0.0	Human	Human
1026000	1028000	0	0.68987	1.0	0.0	Human	Human
1028000	1030000	0	0.68987	1.0	0.0	Human	Human
1030000	1032000	0	0.68987	1.0	0.0	Human	Human
1032000	1034000	0	0.68987	1.0	0.0	Human	Human
1034000	1036000	0	0.68987	1.0	0.0	Human	Human
1036000	1038000	0	0.68987	1.0	0.0	Human	Human
1038000	1040000	0	0.68987	1.0	0.0	Human	Human
1040000	1042000	0	0.68987	1.0	0.0	Human	Human
1042000	1044000	0	0.68987	1.0	0.0	Human	Human
1044000	1046000	0	0.68987	1.0	0.0	Human	Human
1046000	1048000	0	0.68987	1.0	0.0	Human	Human
1048000	1050000	0	0.68987	1.0	0.0	Human	Human
1050000	1052000	0	0.68987	1.0	0.0	Human	Human
1052000	1054000	0	0.68987	1.0	0.0	Human	Human
1054000	1056000	0	0.68987	1.0	0.0	Human	Human
1056000	1058000	0	0.68987	1.0	0.0	Human	Human
1058000	1060000	0	0.68987	1.0	0.0	Human	Human
1060000	1062000	0	0.68987	1.0	0.0	Human	Human
1062000	1064000	0	0.68987	1.0	0.0	Human	Human
1064000	1066000	0	0.68987	1.0	0.0	Human	Human
1066000	1068000	0	0.68987	1.0	0.0	Human	Human
1068000	1070000	0	0.68987	1.0	0.0	Human	Human
1070000	1072000	0	0.68987	1.0	0.0	Human	Human
1072000	1074000	0	0.68987	1.0	0.0	Human	Human
1074000	1076000	0	0.68987	1.0	0.0	Human	Human
1076000	1078000	0	0.68987	1.0	0.0	Human	Human
1078000	1080000	0	0.68987	1.0	0.0	Human	Human
1080000	1082000	0	0.68987	1.0	0.0	Human	Human
1082000	1084000	0	0.68987	1.0	0.0	Human	Human
1084000	1086000	0	0.68987	1.0	0.0	Human	Human
1086000	1088000	0	0.68987	1.0	0.0	Human	Human
1088000	1090000	0	0.68987	1.0	0.0	Human	Human
1090000	1092000	0	0.68987	1.0	0.0	Human	Human
1092000	1094000	0	0.68987	1.0	0.0	Human	Human
1094000	1096000	0	0.68987	1.0	0.0	Human	Human
1096000	1098000	0	0.68987	1.0	0.0	Human	Human
1098000	1100000	0	0.68987	1.0	0.0	Human	Human
1100000	1102000	0	0.68987	1.0	0.0	Human	Human
1102000	1104000	0	0.68987	1.0	0.0	Human	Human
1104000	1106000	0	0.68987	1.0	0.0	Human	Human
1106000	1108000	0	0.68987	1.0	0.0	Human	Human
1108000	1110000	0	0.68987	1.0	0.0	Human	Human
1110000	1112000	0	0.68987	1.0	0.0	Human	Human
1112000	1114000	0	0.68987	1.0	0.0	Human	Human
1114000	1116000	0	0.68987	1.0	0.0	Human	Human
1116000	1118000	0	0.68987	1.0	0.0	Human	Human
1118000	1120000	0	0.68987	1.0	0.0	Human	Human
1120000	1122000	0	0.68987	1.0	0.0	Human	Human
1122000	1124000	0	0.68987	1.0	0.0	Human	Human
1124000	1126000	0	0.68987	1.0	0.0	Human	Human
1126000	1128000	0	0.68987	1.0	0.0	Human	Human
1128000	1130000	0	0.68987	1.0	0.0	Human	Human
1130000	1132000	0	0.68987	1.0	0.0	Human	Human
1132000	1134000	0	0.68987	1.0	0.0	Human	Human
1134000	1136000	0	0.68987	1.0	0.0	Human	Human
1136000	1138000	0	0.68987	1.0	0.0	Human	Human
1138000	1140000	0	0.68987	1.0	0.0	Human	Human
1140000	1142000	0	0.68987	1.0	0.0	Human	Human
1142000	1144000	0	0.68987	1.0	0.0	Human	Human
1144000	1146000	0	0.68987	1.0	0.0	Human	Human
1146000	1148000	0	0.68987	1.0	0.0	Human	Human
1148000	1150000	0	0.68987	1.0	0.0	Human	Human
1150000	1152000	0	0.68987	1.0	0.0	Human	Human
1152000	1154000	0	0.68987	1.0	0.0	Human	Human
1154000	1156000	0	0.68987	1.0	0.0	Human	Human
1156000	1158000	0	0.68987	1.0	0.0	Human	Human
1158000	1160000	0	0.68987	1.0	0.0	Human	Human
1160000	1162000	0	0.68987	1.0	0.0	Human	Human
1162000	1164000	0	0.68987	1.0	0.0	Human	Human
1164000	1166000	0	0.68987	1.0	0.0	Human	Human
1166000	1168000	0	0.68987	1.0	0.0	Human	Human
1168000	1170000	0	0.68987	1.0	0.0	Human	Human
1170000	1172000	0	0.68987	1.0	0.0	Human	Human
1172000	1174000	0	0.68987	1.0	0.0	Human	Human
1174000	1176000	0	0.68987	1.0	0.0	Human	Human
1176000	1178000	0	0.68987	1.0	0.0	Human	Human
1178000	1180000	0	0.68987	1.0	0.0	Human	Human
1180000	1182000	0	0.68987	1.0	0.0	Human	Human
1182000	1184000	0	0.68987	0.9993	0.0007	Human	Human
1184000	1186000	21	0.68987	0.0	1.0	Archaic	Archaic
1186000	1188000	0	0.68987	0.9733	0.0267	Human	Human
1188000	1190000	16	0.68987	0.0	1.0	Archaic	Archaic
1190000	1192000	0	0.68987	0.9993	0.0007	Human	Human
1192000	1194000	0	0.68987	1.0	0.0	Human	Human
1194000	1196000	0	0.68987	1.0	0.0	Human	Human
1196000	1198000	0	0.68987	1.0	0.0	Human	Human
1198000	1200000	0	0.68987	1.0	0.0	Human	Human
1200000	1202000	0	0.68987	1.0	0.0	Human	Human
1202000	1204000	0	0.68987	1.0	0.0	Human	Human
1204000	1206000	0	0.68987	1.0	0.0	Human	Human
1206000	1208000	0	0.68987	1.0	0.0	Human	Human
1208000	1210000	0	0.68987	1.0	0.0	Human	Human
1210000	1212000	0	0.68987	1.0	0.0	Human	Human
1212000	1214000	0	0.68987	1.0	0.0	Human	Human
1214000	1216000	0	0.68987	1.0	0.0	Human	Human
1216000	1218000	0	0.68987	1.0	0.0	Human	Human
1218000	1220000	0	0.68987	1.0	0.0	Human	Human
1220000	1222000	0	0.68987	1.0	0.0	Human	Human
1222000	1224000	0	0.68987	1.0	0.0	Human	Human
1224000	1226000	0	0.68987	1.0	0.0	Human	Human
1226000	1228000	0	0.68987	1.0	0.0	Human	Human
1228000	1230000	0	0.68987	1.0	0.0	Human	Human
1230000	1232000	0	0.68987	1.0	0.0	Human	Human
1232000	1234000	0	0.68987	1.0	0.0	Human	Human
1234000	1236000	0	0.68987	1.0	0.0	Human	Human
1236000	1238000	0	0.68987	1.0	0.0	Human	Human
1238000	1240000	0	0.68987	1.0	0.0	Human	Human
1240000	1242000	0	0.68987	1.0	0.0	Human	Human
1242000	1244000	0	0.68987	1.0	0.0	Human	Human
1244000	1246000	0	0.68987	1.0	0.0	Human	Human
1246000	1248000	0	0.68987	1.0	0.0	Human	Human
1248000	1250000	0	0.68987	1.0	0.0	Human	Human
1250000	1252000	0	0.68987	1.0	0.0	Human	Human
1252000	1254000	0	0.68987	1.0	0.0	Human	Human
1254000	1256000	0	0.68987	1.0	0.0	Human	Human
1256000	1258000	0	0.68987	1.0	0.0	Human	Human
1258000	1260000	0	0.68987	1.0	0.0	Human	Human
1260000	1262000	0	0.68987	1.0	0.0	Human	Human
1262000	1264000	0	0.68987	1.0	0.0	Human	Human
1264000	1266000	0	0.68987	1.0	0.0	Human	Human
1266000	1268000	0	0.68987	1.0	0.0	Human	Human
1268000	1270000	0	0.68987	1.0	0.0	Human	Human
1270000	1272000	0	0.68987	1.0	0.0	Human	Human
1272000	1274000	0	0.68987	1.0	0.0	Human	Human
1274000	1276000	0	0.68987	1.0	0.0	Human	Human
1276000	1278000	0	0.68987	1.0	0.0	Human	Human
1278000	1280000	0	0.68987	1.0	0.0	Human	Human
1280000	1282000	0	0.68987	1.0	0.0	Human	Human
1282000	1284000	0	0.68987	1.0	0.0	Human	Human
1284000	1286000	0	0.68987	1.0	0.0	Human	Human
1286000	1288000	0	0.68987	1.0	0.0	Human	Human
1288000	1290000	0	0.68987	1.0	0.0	Human	Human
1290000	1292000	0	0.68987	1.0	0.0	Human	Human
1292000	1294000	0	0.68987	1.0	0.0	Human	Human
1294000	1296000	0	0.68987	1.0	0.0	Human	Human
1296000	1298000	0	0.68987	1.0	0.0	Human	Human
1298000	1300000	0	0.68987	1.0	0.0	Human	Human
1300000	1302000	0	0.68987	1.0	0.0	Human	Human
1302000	1304000	0	0.68987	1.0	0.0	Human	Human
1304000	1306000	0	0.68987	1.0	0.0	Human	Human
1306000	1308000	0	0.68987	1.0	0.0	Human	Human
1308000	1310000	0	0.68987	1.0	0.0	Human	Human
1310000	1312000	0	0.68987	1.0	0.0	Human	Human
1312000	1314000	0	0.68987	1.0	0.0	Human	Human
1314000	1316000	0	0.68987	1.0	0.0	Human	Human
1316000	1318000	0	0.68987	1.0	0.0	Human	Human
1318000	1320000	0	0.68987	1.0	0.0	Human	Human
1320000	1322000	0	0.68987	1.0	0.0	Human	Human
1322000	1324000	0	0.68987	1.0	0.0	Human	Human
1324000	1326000	0	0.68987	1.0	0.0	Human	Human
1326000	1328000	0	0.68987	1.0	0.0	Human	Human
1328000	1330000	0	0.68987	1.0	0.0	Human	Human
1330000	1332000	0	0.68987	1.0	0.0	Human	Human
1332000	1334000	0	0.68987	1.0	0.0	Human	Human
1334000	1336000	0	0.68987	1.0	0.0	Human	Human
1336000	1338000	0	0.68987	1.0	0.0	Human	Human
1338000	1340000	0	0.68987	1.0	0.0	Human	Human
1340000	1342000	0	0.68987	1.0	0.0	Human	Human
1342000	1344000	0	0.68987	1.0	0.0	Human	Human
1344000	1346000	0	0.68987	1.0	0.0	Human	Human
1346000	1348000	0	0.68987	1.0	0.0	Human	Human
1348000	1350000	0	0.68987	1.0	0.0	Human	Human
1350000	1352000	0	0.68987	1.0	0.0	Human	Human
1352000	1354000	0	0.68987	1.0	0.0	Human	Human
1354000	1356000	0	0.68987	1.0	0.0	Human	Human
1356000	1358000	0	0.68987	1.0	0.0	Human	Human
1358000	1360000	0	0.68987	1.0	0.0	Human	Human
1360000	1362000	0	0.68987	1.0	0.0	Human	Human
1362000	1364000	0	0.68987	1.0	0.0	Human	Human
1364000	1366000	0	0.68987	1.0	0.0	Human	Human
1366000	1368000	0	0.68987	1.0	0.0	Human	Human
1368000	1370000	0	0.68987	1.0	0.0	Human	Human
1370000	1372000	0	0.68987	1.0	0.0	Human	Human
1372000	1374000	0	0.68987	1.0	0.0	Human	Human
1374000	1376000	0	0.68987	1.0	0.0	Human	Human
1376000	1378000	0	0.68987	1.0	0.0	Human	Human
1378000	1380000	0	0.68987	1.0	0.0	Human	Human
1380000	1382000	0	0.68987	1.0	0.0	Human	Human
1382000	1384000	0	0.68987	1.0	0.0	Human	Human
1384000	1386000	0	0.68987	1.0	0.0	Human	Human
1386000	1388000	0	0.68987	1.0	0.0	Human	Human
1388000	1390000	0	0.68987	1.0	0.0	Human	Human
1390000	1392000	0	0.68987	1.0	0.0	Human	Human
1392000	1394000	0	0.68987	1.0	0.0	Human	Human
1394000	1396000	0	0.68987	1.0	0.0	Human	Human
1396000	1398000	0	0.68987	1.0	0.0	Human	Human
1398000	1400000	0	0.68987	1.0	0.0	Human	Human
1400000	1402000	0	0.68987	1.0	0.0	Human	Human
1402000	1404000	0	0.68987	1.0	0.0	Human	Human
1404000	1406000	0	0.68987	1.0	0.0	Human	Human
1406000	1408000	0	0.68987	1.0	0.0	Human	Human
1408000	1410000	0	0.68987	1.0	0.0	Human	Human
1410000	1412000	0	0.68987	1.0	0.0	Human	Human
1412000	1414000	0	0.68987	1.0	0.0	Human	Human
1414000	1416000	0	0.68987	1.0	0.0	Human	Human
1416000	1418000	0	0.68987	1.0	0.0	Human	Human
1418000	1420000	0	0.68987	1.0	0.0	Human	Human
1420000	1422000	0	0.68987	1.0	0.0	Human	Human
1422000	1424000	0	0.68987	1.0	0.0	Human	Human
1424000	1426000	0	0.68987	1.0	0.0	Human	Human
1426000	1428000	0	0.68987	1.0	0.0	Human	Human
1428000	1430000	0	0.68987	1.0	0.0	Human	Human
1430000	1432000	0	0.68987	1.0	0.0	Human	Human
1432000	1434000	0	0.68987	1.0	0.0	Human	Human
1434000	1436000	0	0.68987	1.0	0.0	Human	Human
1436000	1438000	0	0.68987	1.0	0.0	Human	Human
1438000	1440000	0	0.68987	1.0	0.0	Human	Human
1440000	1442000	0	0.68987	1.0	0.0	Human	Human
1442000	1444000	0	0.68987	1.0	0.0	Human	Human
1444000	1446000	0	0.68987	1.0	0.0	Human	Human
1446000	1448000	0	0.68987	1.0	0.0	Human	Human
1448000	1450000	0	0.68987	1.0	0.0	Human	Human
1450000	1452000	0	0.68987	1.0	0.0	Human	Human
1452000	1454000	0	0.68987	1.0	0.0	Human	Human
1454000	1456000	0	0.68987	1.0	0.0	Human	Human
1456000	1458000	0	0.68987	1.0	0.0	Human	Human
1458000	1460000	0	0.68987	1.0	0.0	Human	Human
1460000	1462000	0	0.68987	1.0	0.0	Human	Human
1462000	1464000	0	0.68987	1.0	0.0	Human	Human
1464000	1466000	0	0.68987	1.0	0.0	Human	Human
1466000	1468000	0	0.68987	1.0	0.0	Human	Human
1468000	1470000	0	0.68987	1.0	0.0	Human	Human
1470000	1472000	0	0.68987	1.0	0.0	Human	Human
1472000	1474000	0	0.68987	1.0	0.0	Human	Human
1474000	1476000	0	0.68987	1.0	0.0	Human	Human
1476000	1478000	0	0.68987	1.0	0.0	Human	Human
1478000	1480000	0	0.68987	1.0	0.0	Human	Human
1480000	1482000	0	0.68987	1.0	0.0	Human	Human
1482000	1484000	0	0.68987	1.0	0.0	Human	Human
1484000	1486000	0	0.68987	1.0	0.0	Human	Human
1486000	1488000	0	0.68987	1.0	0.0	Human	Human
1488000	1490000	0	0.68987	1.0	0.0	Human	Human
1490000	1492000	0	0.68987	1.0	0.0	Human	Human
1492000	1494000	0	0.68987	1.0	0.0	Human	Human
1494000	1496000	0	0.68987	1.0	0.0	Human	Human
1496000	1498000	0	0.68987	1.0	0.0	Human	Human
1498000	1500000	0	0.68987	1.0	0.0	Human	Human
1500000	1502000	0	0.68987	1.0	0.0	Human	Human
1502000	1504000	0	0.68987	1.0	0.0	Human	Human
1504000	1506000	0	0.68987	1.0	0.0	Human	Human
1506000	1508000	0	0.68987	0.9993	0.0007	Human	Human
1508000	1510000	42	0.68987	0.0	1.0	Archaic	Archaic
1510000	1512000	15	0.68987	0.0	1.0	Archaic	Archaic
1512000	1514000	0	0.68987	0.9993	0.0007	Human	Human
1514000	1516000	0	0.68987	1.0	0.0	Human	Human
1516000	1518000	0	0.68987	1.0	0.0	Human	Human
1518000	1520000	0	0.68987	1.0	0.0	Human	Human
1520000	1522000	0	0.68987	1.0	0.0	Human	Human
1522000	1524000	0	0.68987	1.0	0.0	Human	Human
1524000	1526000	0	0.68987	1.0	0.0	Human	Human
1526000	1528000	0	0.68987	1.0	0.0	Human	Human
1528000	1530000	0	0.68987	1.0	0.0	Human	Human
1530000	1532000	0	0.68987	1.0	0.0	Human	Human
1532000	1534000	0	0.68987	1.0	0.0	Human	Human
1534000	1536000	0	0.68987	1.0	0.0	Human	Human
1536000	1538000	0	0.68987	1.0	0.0	Human	Human
1538000	1540000	0	0.68987	1.0	0.0	Human	Human
1540000	1542000	0	0.68987	1.0	0.0	Human	Human
1542000	1544000	0	0.68987	1.0	0.0	Human	Human
1544000	1546000	0	0.68987	1.0	0.0	Human	Human
1546000	1548000	0	0.68987	1.0	0.0	Human	Human
1548000	1550000	0	0.68987	1.0	0.0	Human	Human
1550000	1552000	0	0.68987	1.0	0.0	Human	Human
1552000	1554000	0	0.68987	1.0	0.0	Human	Human
1554000	1556000	0	0.68987	1.0	0.0	Human	Human
1556000	1558000	0	0.68987	1.0	0.0	Human	Human
1558000	1560000	0	0.68987	1.0	0.0	Human	Human
1560000	1562000	0	0.68987	1.0	0.0	Human	Human
1562000	1564000	0	0.68987	1.0	0.0	Human	Human
1564000	1566000	0	0.68987	1.0	0.0	Human	Human
1566000	1568000	0	0.68987	1.0	0.0	Human	Human
1568000	1570000	0	0.68987	1.0	0.0	Human	Human
1570000	1572000	0	0.68987	1.0	0.0	Human	Human
1572000	1574000	0	0.68987	1.0	0.0	Human	Human
1574000	1576000	0	0.68987	1.0	0.0	Human	Human
1576000	1578000	0	0.68987	1.0	0.0	Human	Human
1578000	1580000	0	0.68987	1.0	0.0	Human	Human
1580000	1582000	0	0.68987	1.0	0.0	Human	Human
1582000	1584000	0	0.68987	1.0	0.0	Human	Human
1584000	1586000	0	0.68987	1.0	0.0	Human	Human
1586000	1588000	0	0.68987	1.0	0.0	Human	Human
1588000	1590000	0	0.68987	1.0	0.0	Human	Human
1590000	1592000	0	0.68987	1.0	0.0	Human	Human
1592000	1594000	0	0.68987	1.0	0.0	Human	Human
1594000	1596000	0	0.68987	1.0	0.0	Human	Human
1596000	1598000	0	0.68987	1.0	0.0	Human	Human
1598000	1600000	0	0.68987	1.0	0.0	Human	Human
1600000	1602000	0	0.68987	1.0	0.0	Human	Human
1602000	1604000	0	0.68987	1.0	0.0	Human	Human
1604000	1606000	0	0.68987	1.0	0.0	Human	Human
1606000	1608000	0	0.68987	1.0	0.0	Human	Human
1608000	1610000	0	0.68987	1.0	0.0	Human	Human
1610000	1612000	0	0.68987	1.0	0.0	Human	Human
1612000	1614000	0	0.68987	1.0	0.0	Human	Human
1614000	1616000	0	0.68987	1.0	0.0	Human	Human
1616000	1618000	0	0.68987	1.0	0.0	Human	Human
1618000	1620000	0	0.68987	1.0	0.0	Human	Human
1620000	1622000	0	0.68987	1.0	0.0	Human	Human
1622000	1624000	0	0.68987	1.0	0.0	Human	Human
1624000	1626000	0	0.68987	1.0	0.0	Human	Human
1626000	1628000	0	0.68987	1.0	0.0	Human	Human
1628000	1630000	0	0.68987	1.0	0.0	Human	Human
1630000	1632000	0	0.68987	1.0	0.0	Human	Human
1632000	1634000	0	0.68987	1.0	0.0	Human	Human
1634000	1636000	0	0.68987	1.0	0.0	Human	Human
1636000	1638000	0	0.68987	1.0	0.0	Human	Human
1638000	1640000	0	0.68987	1.0	0.0	Human	Human
1640000	1642000	0	0.68987	1.0	0.0	Human	Human
1642000	1644000	0	0.68987	1.0	0.0	Human	Human
1644000	1646000	0	0.68987	1.0	0.0	Human	Human
1646000	1648000	0	0.68987	1.0	0.0	Human	Human
1648000	1650000	0	0.68987	1.0	0.0	Human	Human
1650000	1652000	0	0.68987	1.0	0.0	Human	Human
1652000	1654000	0	0.68987	1.0	0.0	Human	Human
1654000	1656000	0	0.68987	1.0	0.0	Human	Human
1656000	1658000	0	0.68987	1.0	0.0	Human	Human
1658000	1660000	0	0.68987	1.0	0.0	Human	Human
1660000	1662000	0	0.68987	1.0	0.0	Human	Human
1662000	1664000	0	0.68987	1.0	0.0	Human	Human
1664000	1666000	0	0.68987	1.0	0.0	Human	Human
1666000	1668000	0	0.68987	1.0	0.0	Human	Human
1668000	1670000	0	0.68987	1.0	0.0	Human	Human
1670000	1672000	0	0.68987	1.0	0.0	Human	Human
1672000	1674000	0	0.68987	1.0	0.0	Human	Human
1674000	1676000	0	0.68987	1.0	0.0	Human	Human
1676000	1678000	0	0.68987	1.0	0.0	Human	Human
1678000	1680000	0	0.68987	1.0	0.0	Human	Human
1680000	1682000	0	0.68987	1.0	0.0	Human	Human
1682000	1684000	0	0.68987	1.0	0.0	Human	Human
1684000	1686000	0	0.68987	1.0	0.0	Human	Human
1686000	1688000	0	0.68987	1.0	0.0	Human	Human
1688000	1690000	0	0.68987	1.0	0.0	Human	Human
1690000	1692000	0	0.68987	1.0	0.0	Human	Human
1692000	1694000	0	0.68987	1.0	0.0	Human	Human
1694000	1696000	0	0.68987	1.0	0.0	Human	Human
1696000	1698000	0	0.68987	1.0	0.0	Human	Human
1698000	1700000	0	0.68987	1.0	0.0	Human	Human
1700000	1702000	0	0.68987	1.0	0.0	Human	Human
1702000	1704000	0	0.68987	1.0	0.0	Human	Human
1704000	1706000	0	0.68987	1.0	0.0	Human	Human
1706000	1708000	0	0.68987	1.0	0.0	Human	Human
1708000	1710000	0	0.68987	1.0	0.0	Human	Human
1710000	1712000	0	0.68987	1.0	0.0	Human	Human
1712000	1714000	0	0.68987	1.0	0.0	Human	Human
1714000	1716000	0	0.68987	1.0	0.0	Human	Human
1716000	1718000	0	0.68987	1.0	0.0	Human	Human
1718000	1720000	0	0.68987	1.0	0.0	Human	Human
1720000	1722000	0	0.68987	1.0	0.0	Human	Human
1722000	1724000	0	0.68987	1.0	0.0	Human	Human
1724000	1726000	0	0.68987	1.0	0.0	Human	Human
1726000	1728000	0	0.68987	1.0	0.0	Human	Human
1728000	1730000	0	0.68987	1.0	0.0	Human	Human
1730000	1732000	0	0.68987	1.0	0.0	Human	Human
1732000	1734000	0	0.68987	1.0	0.0	Human	Human
1734000	1736000	0	0.68987	1.0	0.0	Human	Human
1736000	1738000	0	0.68987	1.0	0.0	Human	Human
1738000	1740000	0	0.68987	1.0	0.0	Human	Human
1740000	1742000	0	0.68987	1.0	0.0	Human	Human
1742000	1744000	0	0.68987	1.0	0.0	Human	Human
1744000	1746000	0	0.68987	1.0	0.0	Human	Human
1746000	1748000	0	0.68987	1.0	0.0	Human	Human
1748000	1750000	0	0.68987	1.0	0.0	Human	Human
1750000	1752000	0	0.68987	1.0	0.0	Human	Human
1752000	1754000	0	0.68987	1.0	0.0	Human	Human
1754000	1756000	0	0.68987	1.0	0.0	Human	Human
1756000	1758000	0	0.68987	1.0	0.0	Human	Human
1758000	1760000	0	0.68987	1.0	0.0	Human	Human
1760000	1762000	0	0.68987	1.0	0.0	Human	Human
1762000	1764000	0	0.68987	1.0	0.0	Human	Human
1764000	1766000	0	0.68987	1.0	0.0	Human	Human
1766000	1768000	0	0.68987	1.0	0.0	Human	Human
1768000	1770000	0	0.68987	1.0	0.0	Human	Human
1770000	1772000	0	0.68987	1.0	0.0	Human	Human
1772000	1774000	0	0.68987	1.0	0.0	Human	Human
1774000	1776000	0	0.68987	1.0	0.0	Human	Human
1776000	1778000	0	0.68987	1.0	0.0	Human	Human
1778000	1780000	0	0.68987	1.0	0.0	Human	Human
1780000	1782000	0	0.68987	1.0	0.0	Human	Human
1782000	1784000	0	0.68987	1.0	0.0	Human	Human
1784000	1786000	0	0.68987	1.0	0.0	Human	Human
1786000	1788000	0	0.68987	1.0	0.0	Human	Human
1788000	1790000	0	0.68987	1.0	0.0	Human	Human
1790000	1792000	0	0.68987	1.0	0.0	Human	Human
1792000	1794000	0	0.68987	1.0	0.0	Human	Human
1794000	1796000	0	0.68987	1.0	0.0	Human	Human
1796000	1798000	0	0.68987	1.0	0.0	Human	Human
1798000	1800000	0	0.68987	0.9993	0.0007	Human	Human
1800000	1802000	21	0.68987	0.0	1.0	Archaic	Archaic
1802000	1804000	0	0.68987	0.9993	0.0007	Human	Human
1804000	1806000	0	0.68987	1.0	0.0	Human	Human
1806000	1808000	0	0.68987	1.0	0.0	Human	Human
1808000	1810000	0	0.68987	1.0	0.0	Human	Human
1810000	1812000	0	0.68987	1.0	0.0	Human	Human
1812000	1814000	0	0.68987	1.0	0.0	Human	Human
1814000	1816000	0	0.68987	1.0	0.0	Human	Human
1816000	1818000	0	0.68987	1.0	0.0	Human	Human
1818000	1820000	0	0.68987	1.0	0.0	Human	Human
1820000	1822000	0	0.68987	1.0	0.0	Human	Human
1822000	1824000	0	0.68987	1.0	0.0	Human	Human
1824000	1826000	0	0.68987	1.0	0.0	Human	Human
1826000	1828000	0	0.68987	1.0	0.0	Human	Human
1828000	1830000	0	0.68987	1.0	0.0	Human	Human
1830000	1832000	0	0.68987	1.0	0.0	Human	Human
1832000	1834000	0	0.68987	1.0	0.0	Human	Human
1834000	1836000	0	0.68987	1.0	0.0	Human	Human
1836000	1838000	0	0.68987	1.0	0.0	Human	Human
1838000	1840000	0	0.68987	1.0	0.0	Human	Human
1840000	1842000	0	0.68987	1.0	0.0	Human	Human
1842000	1844000	0	0.68987	1.0	0.0	Human	Human
1844000	1846000	0	0.68987	1.0	0.0	Human	Human
1846000	1848000	0	0.68987	1.0	0.0	Human	Human
1848000	1850000	0	0.68987	1.0	0.0	Human	Human
1850000	1852000	0	0.68987	1.0	0.0	Human	Human
1852000	1854000	0	0.68987	1.0	0.0	Human	Human
1854000	1856000	0	0.68987	1.0	0.0	Human	Human
1856000	1858000	0	0.68987	1.0	0.0	Human	Human
1858000	1860000	0	0.68987	1.0	0.0	Human	Human
1860000	1862000	0	0.68987	1.0	0.0	Human	Human
1862000	1864000	0	0.68987	1.0	0.0	Human	Human
1864000	1866000	0	0.68987	1.0	0.0	Human	Human
1866000	1868000	0	0.68987	1.0	0.0	Human	Human
1868000	1870000	0	0.68987	1.0	0.0	Human	Human
1870000	1872000	0	0.68987	1.0	0.0	Human	Human
1872000	1874000	0	0.68987	1.0	0.0	Human	Human
1874000	1876000	0	0.68987	1.0	0.0	Human	Human
1876000	1878000	0	0.68987	1.0	0.0	Human	Human
1878000	1880000	0	0.68987	1.0	0.0	Human	Human
1880000	1882000	0	0.68987	1.0	0.0	Human	Human
1882000	1884000	0	0.68987	1.0	0.0	Human	Human
1884000	1886000	0	0.68987	1.0	0.0	Human	Human
1886000	1888000	0	0.68987	1.0	0.0	Human	Human
1888000	1890000	0	0.68987	1.0	0.0	Human	Human
